# artifact=p124-s8-final-recon-c3-2308-ledger-20260719.tsv
# inputs=/tmp/c_m.txt,/tmp/c_v3.txt,/tmp/p92_ckpt_dump_v3.txt,/tmp/p125_audit.out
# total_deleted_cert=2308 unique_lost_terminal=358 expected=2308/358
# deleted_cert_by_old_terminal_class type1=44 type2=1417 type3=847
# unique_lost_terminal_by_old_class type1=8 type2=220 type3=130
# semantic_reason_rows S8_P1_TREND_TYPE1_REQUIRED=2264 S8_P3_TREND_OWNER_B_GATE_INFERRED=44
# turn_class_deleted ExecEvidenceOnly=1107 NestedConfirmed=1166 XiaozhuandaCandidate=35
# terminal_multiplicity 2:1 3:21 4:33 5:59 6:80 7:61 8:19 9:83 10:1
# invariants map_missing=0 nontrend=0 cert_turn_pair_bad=0
# authority_gap=main_repo_missing_requested_rulings_and_p124_source; type1_drop_owner_reason_is_inferred_because_p125_owner_readback_was_not_done
v3_cert_line	v3_turn_line	p125_line	caliber	exec	top	side	bucket	kinds	judge_at	ids	terminal_key	terminal_kind	old_terminal_class	old_terminal_bits	turn_class	confirmed_vec	semantic_reason_code	reason_strength	authority_status
65554	65555	138	A	1	1	Long	trend	Trend	3476429	1:3475564:3475111-3475564	1:3475564:3475111-3475564	Trend	type2	010000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
65556	65557	139	A	1	1	Long	trend	Trend	3530616	1:3530006:3529528-3530006	1:3530006:3529528-3530006	Trend	type2	010000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
65558	65559	140	A	1	1	Long	trend	Trend	3566135	1:3562274:3557171-3562274	1:3562274:3557171-3562274	Trend	type2	010000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
65560	65561	141	A	1	1	Long	trend	Trend	3577261	1:3577164:3572409-3577164	1:3577164:3572409-3577164	Trend	type3	001000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
65562	65563	142	A	1	1	Long	trend	Trend	3595315	1:3591573:3590964-3591573	1:3591573:3590964-3591573	Trend	type2	010000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
65566	65567	144	A	1	1	Long	trend	Trend	3719027	1:3717556:3716995-3717556	1:3717556:3716995-3717556	Trend	type3	001000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
65568	65569	145	A	1	1	Long	trend	Trend	3790596	1:3786553:3786007-3786553	1:3786553:3786007-3786553	Trend	type2	010000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
65570	65571	146	A	1	1	Long	trend	Trend	3816920	1:3816847:3815713-3816847	1:3816847:3815713-3816847	Trend	type2	010000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
65572	65573	147	A	1	1	Long	trend	Trend	3860699	1:3854063:3853086-3854063	1:3854063:3853086-3854063	Trend	type2	010000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
65574	65575	148	A	1	1	Long	trend	Trend	3870215	1:3864352:3862773-3864352	1:3864352:3862773-3864352	Trend	type3	001000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
65576	65577	149	A	1	1	Long	trend	Trend	3949943	1:3949779:3918747-3949779	1:3949779:3918747-3949779	Trend	type3	001000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
65578	65579	150	A	1	1	Long	trend	Trend	3950275	1:3947732:3945693-3947732	1:3947732:3945693-3947732	Trend	type3	001000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
65580	65581	151	A	1	1	Long	trend	Trend	4009576	1:4009418:3970111-4009418	1:4009418:3970111-4009418	Trend	type3	001000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
65582	65583	152	A	1	1	Long	trend	Trend	3983040	1:3980913:3979027-3980913	1:3980913:3979027-3980913	Trend	type2	010000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
65586	65587	154	A	1	1	Long	trend	Trend	4014513	1:4011952:4011711-4011952	1:4011952:4011711-4011952	Trend	type2	010000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
65588	65589	155	A	1	1	Long	trend	Trend	4078331	1:4076561:4076088-4076561	1:4076561:4076088-4076561	Trend	type2	010000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
65590	65591	156	A	1	1	Long	trend	Trend	4085170	1:4085134:4083334-4085134	1:4085134:4083334-4085134	Trend	type2	010000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
65592	65593	157	A	1	1	Long	trend	Trend	4116864	1:4116818:4105513-4116818	1:4116818:4105513-4116818	Trend	type3	001000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
65594	65595	158	A	1	1	Long	trend	Trend	4118256	1:4118127:4116576-4118127	1:4118127:4116576-4118127	Trend	type2	010000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
65598	65599	160	A	1	1	Long	trend	Trend	4211945	1:4209524:4208614-4209524	1:4209524:4208614-4209524	Trend	type3	001000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
65602	65603	162	A	1	1	Long	trend	Trend	4253598	1:4253457:4251403-4253457	1:4253457:4251403-4253457	Trend	type3	001000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
65604	65605	163	A	1	1	Long	trend	Trend	4286706	1:4286567:4278467-4286567	1:4286567:4278467-4286567	Trend	type3	001000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
65608	65609	165	A	1	1	Long	trend	Trend	4307228	1:4305023:4304170-4305023	1:4305023:4304170-4305023	Trend	type2	010000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
65612	65613	167	A	1	1	Long	trend	Trend	4358694	1:4352506:4352371-4352506	1:4352506:4352371-4352506	Trend	type2	010000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
65614	65615	168	A	1	1	Long	trend	Trend	4424365	1:4424183:4422615-4424183	1:4424183:4422615-4424183	Trend	type3	001000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
65616	65617	169	A	1	1	Long	trend	Trend	4440841	1:4440792:4438641-4440792	1:4440792:4438641-4440792	Trend	type3	001000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
65618	65619	170	A	1	1	Long	trend	Trend	4455985	1:4455936:4450178-4455936	1:4455936:4450178-4455936	Trend	type3	001000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
65620	65621	171	A	1	1	Long	trend	Trend	4496985	1:4490257:4489729-4490257	1:4490257:4489729-4490257	Trend	type2	010000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
65622	65623	172	A	1	1	Long	trend	Trend	4517981	1:4512562:4511534-4512562	1:4512562:4511534-4512562	Trend	type2	010000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
65624	65625	173	A	1	1	Long	trend	Trend	4521127	1:4519554:4519496-4519554	1:4519554:4519496-4519554	Trend	type2	010000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
65626	65627	174	A	1	1	Long	trend	Trend	4544564	1:4543049:4542860-4543049	1:4543049:4542860-4543049	Trend	type1	100000	NestedConfirmed	1	S8_P3_TREND_OWNER_B_GATE_INFERRED	INFERRED_OWNER_NOT_EMITTED	CANONICAL_RULING_AND_P124_SOURCE_MISSING
65628	65629	175	A	1	1	Long	trend	Trend	4584710	1:4579293:4578801-4579293	1:4579293:4578801-4579293	Trend	type2	010000	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66180	66181	451	A	1	1	Short	trend	Trend	34594	1:29334:28554-29334	1:29334:28554-29334	Trend	type2	000010	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66182	66183	452	A	1	1	Short	trend	Trend	38860	1:37287:35223-37287	1:37287:35223-37287	Trend	type3	000001	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66188	66189	455	A	1	1	Short	trend	Trend	96583	1:92948:92759-92948	1:92948:92759-92948	Trend	type2	000010	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66190	66191	456	A	1	1	Short	trend	Trend	105787	1:105731:101711-105731	1:105731:101711-105731	Trend	type3	000001	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66192	66193	457	A	1	1	Short	trend	Trend	144724	1:136929:136380-136929	1:136929:136380-136929	Trend	type2	000010	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66196	66197	459	A	1	1	Short	trend	Trend	172599	1:168353:166931-168353	1:168353:166931-168353	Trend	type2	000010	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66198	66199	460	A	1	1	Short	trend	Trend	202990	1:202926:199386-202926	1:202926:199386-202926	Trend	type3	000001	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66202	66203	462	A	1	1	Short	trend	Trend	224388	1:221860:221214-221860	1:221860:221214-221860	Trend	type2	000010	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66204	66205	463	A	1	1	Short	trend	Trend	233748	1:232696:229311-232696	1:232696:229311-232696	Trend	type2	000010	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66206	66207	464	A	1	1	Short	trend	Trend	236194	1:234038:233725-234038	1:234038:233725-234038	Trend	type2	000010	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66210	66211	466	A	1	1	Short	trend	Trend	282251	1:282151:278320-282151	1:282151:278320-282151	Trend	type3	000001	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66212	66213	467	A	1	1	Short	trend	Trend	282771	1:280920:280249-280920	1:280920:280249-280920	Trend	type2	000010	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66214	66215	468	A	1	1	Short	trend	Trend	298947	1:295830:295289-295830	1:295830:295289-295830	Trend	type2	000010	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66216	66217	469	A	1	1	Short	trend	Trend	306146	1:306113:302072-306113	1:306113:302072-306113	Trend	type3	000001	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66220	66221	471	A	1	1	Short	trend	Trend	351528	1:350069:349198-350069	1:350069:349198-350069	Trend	type2	000010	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66222	66223	472	A	1	1	Short	trend	Trend	363618	1:355340:353039-355340	1:355340:353039-355340	Trend	type3	000001	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66224	66225	473	A	1	1	Short	trend	Trend	415627	1:415312:413922-415312	1:415312:413922-415312	Trend	type2	000010	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66226	66227	474	A	1	1	Short	trend	Trend	474736	1:474557:471663-474557	1:474557:471663-474557	Trend	type2	000010	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66228	66229	475	A	1	1	Short	trend	Trend	516439	1:516349:514151-516349	1:516349:514151-516349	Trend	type3	000001	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66230	66231	476	A	1	1	Short	trend	Trend	521974	1:521810:520864-521810	1:521810:520864-521810	Trend	type3	000001	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66232	66233	477	A	1	1	Short	trend	Trend	524236	1:523025:521988-523025	1:523025:521988-523025	Trend	type2	000010	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66234	66235	478	A	1	1	Short	trend	Trend	529436	1:528596:528011-528596	1:528596:528011-528596	Trend	type2	000010	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66236	66237	479	A	1	1	Short	trend	Trend	537684	1:537529:529324-537529	1:537529:529324-537529	Trend	type2	000010	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66238	66239	480	A	1	1	Short	trend	Trend	561365	1:561303:555559-561303	1:561303:555559-561303	Trend	type2	000010	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66240	66241	481	A	1	1	Short	trend	Trend	572286	1:571847:570636-571847	1:571847:570636-571847	Trend	type2	000010	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66242	66243	482	A	1	1	Short	trend	Trend	577128	1:573409:572760-573409	1:573409:572760-573409	Trend	type2	000010	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66244	66245	483	A	1	1	Short	trend	Trend	640248	1:638521:636327-638521	1:638521:636327-638521	Trend	type2	000010	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66246	66247	484	A	1	1	Short	trend	Trend	701072	1:700347:699887-700347	1:700347:699887-700347	Trend	type2	000010	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66248	66249	485	A	1	1	Short	trend	Trend	719958	1:714391:713729-714391	1:714391:713729-714391	Trend	type2	000010	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66250	66251	486	A	1	1	Short	trend	Trend	722338	1:720538:719919-720538	1:720538:719919-720538	Trend	type2	000010	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66252	66253	487	A	1	1	Short	trend	Trend	724784	1:724211:723999-724211	1:724211:723999-724211	Trend	type2	000010	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66254	66255	488	A	1	1	Short	trend	Trend	744760	1:744728:738513-744728	1:744728:738513-744728	Trend	type2	000010	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66256	66257	489	A	1	1	Short	trend	Trend	787639	1:787577:774184-787577	1:787577:774184-787577	Trend	type3	000001	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66258	66259	490	A	1	1	Short	trend	Trend	843833	1:843435:824884-843435	1:843435:824884-843435	Trend	type2	000010	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66260	66261	491	A	1	1	Short	trend	Trend	956142	1:956090:927606-956090	1:956090:927606-956090	Trend	type2	000010	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66262	66263	492	A	1	1	Short	trend	Trend	954393	1:951235:948631-951235	1:951235:948631-951235	Trend	type3	000001	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66266	66267	494	A	1	1	Short	trend	Trend	971050	1:970321:969621-970321	1:970321:969621-970321	Trend	type2	000010	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66268	66269	495	A	1	1	Short	trend	Trend	992652	1:990992:989783-990992	1:990992:989783-990992	Trend	type2	000010	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66270	66271	496	A	1	1	Short	trend	Trend	1009215	1:1006394:1003607-1006394	1:1006394:1003607-1006394	Trend	type3	000001	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66272	66273	497	A	1	1	Short	trend	Trend	1024176	1:1024082:1015501-1024082	1:1024082:1015501-1024082	Trend	type2	000010	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66274	66275	498	A	1	1	Short	trend	Trend	1048627	1:1048585:1044779-1048585	1:1048585:1044779-1048585	Trend	type3	000001	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66276	66277	499	A	1	1	Short	trend	Trend	1077661	1:1077016:1076510-1077016	1:1077016:1076510-1077016	Trend	type2	000010	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66280	66281	501	A	1	1	Short	trend	Trend	1302958	1:1302889:1146165-1302889	1:1302889:1146165-1302889	Trend	type2	000010	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66282	66283	502	A	1	1	Short	trend	Trend	1195428	1:1195312:1192907-1195312	1:1195312:1192907-1195312	Trend	type2	000010	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66284	66285	503	A	1	1	Short	trend	Trend	1250644	1:1250606:1202685-1250606	1:1250606:1202685-1250606	Trend	type2	000010	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66286	66287	504	A	1	1	Short	trend	Trend	1207785	1:1206021:1203959-1206021	1:1206021:1203959-1206021	Trend	type3	000001	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66288	66289	505	A	1	1	Short	trend	Trend	1228935	1:1228780:1223388-1228780	1:1228780:1223388-1228780	Trend	type2	000010	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66290	66291	506	A	1	1	Short	trend	Trend	1260933	1:1260863:1252497-1260863	1:1260863:1252497-1260863	Trend	type2	000010	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66294	66295	508	A	1	1	Short	trend	Trend	1299047	1:1297945:1294860-1297945	1:1297945:1294860-1297945	Trend	type3	000001	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66298	66299	510	A	1	1	Short	trend	Trend	1423764	1:1423743:1421811-1423743	1:1423743:1421811-1423743	Trend	type3	000001	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66302	66303	512	A	1	1	Short	trend	Trend	1455502	1:1454599:1453844-1454599	1:1454599:1453844-1454599	Trend	type2	000010	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66304	66305	513	A	1	1	Short	trend	Trend	1541169	1:1540992:1461996-1540992	1:1540992:1461996-1540992	Trend	type3	000001	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66306	66307	514	A	1	1	Short	trend	Trend	1475565	1:1474716:1470366-1474716	1:1474716:1470366-1474716	Trend	type3	000001	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66308	66309	515	A	1	1	Short	trend	Trend	1510970	1:1510854:1508911-1510854	1:1510854:1508911-1510854	Trend	type2	000010	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66310	66311	516	A	1	1	Short	trend	Trend	1521393	1:1521341:1517746-1521341	1:1521341:1517746-1521341	Trend	type2	000010	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66312	66313	517	A	1	1	Short	trend	Trend	1535180	1:1533430:1532895-1533430	1:1533430:1532895-1533430	Trend	type2	000010	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66314	66315	518	A	1	1	Short	trend	Trend	1544879	1:1540919:1540199-1540919	1:1540919:1540199-1540919	Trend	type2	000010	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
66316	66317	519	A	1	1	Short	trend	Trend	1554139	1:1548176:1547858-1548176	1:1548176:1547858-1548176	Trend	type2	000010	NestedConfirmed	1	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
